nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
Mr Unerwünscht,Anivia,442,7.5,2.6,7.9,73.0,Katarina,1,13.5,5.1,6.0,72.7,Viktor,4210,4.4,4.0,5.6,60.0,0.0021952627561138
Apex Vongola fam,Viktor,298,4.4,4.2,6.7,51.7,Ahri,4097,5.1,3.5,7.9,57.4,Orianna,22,4.1,4.2,9.9,57.5,0.0021289886381097
Travis Bîckle,Ekko,160,7.7,4.8,6.2,58.9,Anivia,9,4.2,3.8,6.2,44.4,Katarina,262,8.9,7.0,6.9,33.3,0.0021048081027992
htmuzz,Taliyah,113,7.2,4.3,5.3,57.1,Riven,4176,8.3,4.0,6.1,73.7,Sylas,156,7.8,5.0,7.5,54.5,0.00210182612678
Hater,Yasuo,250,7.8,5.2,5.5,61.5,Yone,3632,5.4,5.3,4.8,52.6,Zed,10,4.9,3.3,2.7,44.4,0.0020657207688236
Ciexta,Sylas,138,5.9,5.5,6.8,60.0,Vex,4224,6.1,5.1,6.6,55.9,Pyke,10,5.0,6.6,9.2,52.2,0.0020651987538463
udacznik,Zeri,147,8.8,6.4,6.8,59.4,Samira,54,5.7,8.0,4.9,46.7,Tristana,4739,7.8,8.2,6.4,50.0,0.0020607110803823
Erring,Sylas,301,9.6,6.0,6.7,51.3,Zed,3692,9.1,4.9,5.9,60.7,Lee Sin,158,7.6,5.7,7.0,46.2,0.0020523049640697
my bad i guess,Anivia,41,5.3,3.2,7.2,67.9,Pantheon,4423,8.8,4.7,7.0,60.0,Jayce,8,6.4,5.1,4.0,42.9,0.0020008819002659
Melancolica,Vex,302,6.9,5.0,6.7,55.9,Yone,3824,3.4,5.8,2.8,43.8,Sett,5,4.9,4.7,5.9,57.1,0.0019993984940726
Victør,Rumble,290,7.4,4.4,7.4,61.2,Fizz,4473,7.9,5.3,6.2,51.4,Kassadin,6,5.0,4.4,5.2,54.2,0.0019458154984921
QoQoQoQoQoQoQ,Yone,360,4.4,3.6,5.8,62.5,Annie,603,4.1,2.6,9.2,66.7,Varus,655,5.4,4.5,8.1,53.8,0.0019335185270897
MASHIDIOS,Zoe,153,5.2,4.5,8.1,55.1,Sylas,4739,5.8,5.4,7.3,52.0,Pyke,6,4.6,6.3,9.3,57.4,0.0019019424234695
AFET0NSKI,Akshan,272,8.2,3.9,5.6,61.8,Talon,4534,10.2,5.9,7.0,40.0,Yone,61,7.2,4.3,6.7,61.5,0.0018439763324012
AFET0NSKI,Akshan,255,8.2,3.9,5.6,61.8,Talon,4579,10.2,5.9,7.0,40.0,Yone,61,7.2,4.3,6.7,61.5,0.0018439763324012
AFET0NSKI,Akshan,272,8.2,3.9,5.6,61.8,Talon,4534,10.2,5.9,7.0,40.0,Yone,61,7.2,4.3,6.7,61.5,0.0018307484269025
AFET0NSKI,Akshan,255,8.2,3.9,5.6,61.8,Talon,4579,10.2,5.9,7.0,40.0,Yone,61,7.2,4.3,6.7,61.5,0.0018307484269025
五等分的商鞅,Akshan,11,5.9,4.2,5.6,60.0,Viktor,4849,4.8,4.1,7.0,61.0,Aurelion Sol,4,6.7,3.8,8.7,75.0,0.0018301321875685
花花的狗勾,Aurelion Sol,158,5.5,3.4,6.5,60.8,Lissandra,5060,4.7,4.7,9.0,40.0,Miss Fortune,2,4.8,4.3,9.5,46.2,0.0018069646596422
PascaI,Yasuo,234,5.0,4.0,5.8,59.3,Azir,4553,4.9,4.1,6.2,36.4,Yone,7,4.9,4.9,6.2,48.1,0.0017914630608629
PascaI,Yasuo,238,5.0,4.0,5.8,59.3,Azir,5159,4.8,4.1,6.2,35.2,Yone,8,4.9,4.9,6.2,48.1,0.0017914630608629
AEGIS EIKA,Ryze,372,4.8,4.0,6.0,48.5,Syndra,910,7.0,4.2,6.1,59.3,Orianna,104,6.0,3.7,8.9,72.7,0.0017798355376954
ShowFakér,Viktor,84,4.8,4.0,6.8,55.6,Kassadin,5170,7.2,5.2,5.6,65.8,Sylas,17,6.2,5.0,6.5,59.5,0.00176497188399
Yoichi,Jayce,203,6.0,4.6,7.2,65.7,Sylas,5170,6.2,4.3,6.5,56.9,Karma,11,1.9,4.7,12.7,46.9,0.0017492346260843
Portuga,Diana,438,8.0,6.0,5.0,53.0,Ekko,5270,6.9,5.3,5.7,32.5,Kennen,14,8.7,6.0,6.3,22.2,0.0017403321434411
Smаllville,Yone,1,7.6,4.1,4.5,62.5,Jax,5160,7.6,4.4,3.5,59.0,Sylas,3,4.6,4.7,4.4,47.4,0.0017068681675935
Zeneryth,Yone,726,6.5,4.2,6.0,56.6,Sylas,5174,5.7,4.2,5.4,45.5,Akali,15,8.0,3.3,4.7,55.2,0.0016867560482332
Zeneryth,Yone,589,6.4,4.2,5.9,57.5,Sylas,5145,5.7,4.2,5.4,45.5,Akali,14,8.0,3.3,4.7,55.2,0.0016867560482332
Zeneryth,Yone,589,6.4,4.2,5.9,57.5,Sylas,5145,5.7,4.2,5.4,45.5,Akali,14,8.0,3.3,4.7,55.2,0.001678039394005
Zeneryth,Yone,726,6.5,4.2,6.0,56.6,Sylas,5174,5.7,4.2,5.4,45.5,Akali,15,8.0,3.3,4.7,55.2,0.001678039394005
Emil123,Ekko,265,7.0,4.4,5.9,57.6,Syndra,5613,4.7,4.3,5.2,53.8,Cassiopeia,46,6.0,4.1,6.3,68.6,0.0016425228418845
Khal Drοgo,Syndra,80,6.4,3.8,7.1,68.8,Akali,5652,8.1,3.5,5.8,65.5,Tristana,60,6.4,3.0,5.0,62.5,0.0016406159088393
PascaI,Yasuo,234,5.0,4.0,5.8,59.3,Azir,4553,4.9,4.1,6.2,36.4,Yone,7,4.9,4.9,6.2,48.1,0.0016404645084977
PascaI,Yasuo,238,5.0,4.0,5.8,59.3,Azir,5159,4.8,4.1,6.2,35.2,Yone,8,4.9,4.9,6.2,48.1,0.0016404645084977
Priculeanu,Yasuo,421,5.9,6.0,6.2,56.4,Zed,47,6.7,7.0,6.4,50.0,Yone,5943,5.4,6.5,6.2,50.0,0.0016274284231942
DRG Louis,Zoe,297,5.7,4.6,7.0,54.7,Syndra,5687,4.5,4.6,6.1,51.9,Ezreal,24,5.5,5.8,7.0,49.3,0.0016113133608876
Yvan Cruz,Sylas,230,6.5,5.4,6.8,54.1,Ashe,5523,2.6,4.7,13.3,60.9,Zoe,106,5.9,4.2,6.1,43.5,0.0015769766696315
Yvan Cruz,Sylas,224,6.5,5.4,6.8,54.1,Ashe,5565,2.6,4.7,13.3,60.9,Zoe,106,5.9,4.2,6.1,43.5,0.0015769766696315
Yvan Cruz,Sylas,230,6.5,5.4,6.8,54.1,Ashe,5523,2.6,4.7,13.3,60.9,Zoe,106,5.9,4.2,6.1,43.5,0.0015677273466701
Yvan Cruz,Sylas,224,6.5,5.4,6.8,54.1,Ashe,5565,2.6,4.7,13.3,60.9,Zoe,106,5.9,4.2,6.1,43.5,0.0015677273466701
Sedlii,Cassiopeia,163,7.7,5.3,7.0,61.8,Caitlyn,3936,7.5,6.2,6.4,47.1,Katarina,8,11.9,7.6,5.6,50.0,0.001544808874969
HMPeiWan Áir,Azir,786,4.7,3.6,5.4,55.6,Jayce,5865,6.0,4.8,5.5,54.3,Ryze,13,6.1,4.4,6.0,47.6,0.0015440018074691
twitchsmrfng xD,Neeko,17,5.7,5.0,8.3,59.4,Kled,6003,4.8,4.9,6.5,41.7,Samira,1,6.4,7.2,6.9,53.8,0.001538860308083
LateralExpert69,Vladimir,215,6.1,3.8,5.6,57.0,Caitlyn,5991,7.3,6.0,7.0,47.8,Kai'Sa,17,6.9,5.1,7.0,60.0,0.0014852079769616
qShiroo,Zoe,188,7.3,3.6,8.6,76.2,Sylas,6444,5.0,4.8,6.3,42.1,Kassadin,1,7.3,4.3,6.8,71.4,0.0014674018571347
Addicted,Yasuo,153,7.0,6.4,5.8,59.0,Kassadin,6680,9.1,5.9,5.9,50.0,Yone,34,7.8,6.7,5.0,45.5,0.0013920136464671
Excel lent mid,Ryze,123,7.3,2.6,6.4,68.8,Sylas,518,7.9,4.9,4.4,50.0,Zed,5252,9.0,3.9,4.9,66.7,0.0013807293783894
Kibishi,Shen,112,4.2,2.4,11.5,60.3,Alistar,7093,2.0,5.1,13.4,53.7,Tristana,11,10.2,4.1,4.1,65.5,0.0013418294654618
rainº,Irelia,226,6.5,4.6,4.7,67.4,Tristana,7271,5.1,3.4,3.4,59.3,Viktor,21,4.5,4.3,6.0,55.6,0.0013101211734967
Deidara,Talon,83,9.4,5.7,6.2,52.8,Jhin,7559,6.9,5.2,9.3,54.1,Aurelion Sol,10,6.7,6.4,7.4,66.7,0.0012700917049424
ESPORCU TRİBİ,Irelia,49,7.9,7.1,4.7,57.8,Singed,7675,4.2,7.4,9.4,54.2,Tristana,15,6.1,4.9,4.3,60.7,0.0012481159099928
Yasµo,Yasuo,65,6.2,5.3,6.8,55.9,Yone,7806,6.5,5.4,6.1,52.9,Sylas,20,4.7,4.4,6.4,57.1,0.0012322781527653
wananzoe,Zed,666,7.9,4.5,5.3,56.7,Qiyana,7779,7.2,4.3,5.4,56.8,LeBlanc,17,6.3,3.3,5.8,60.0,0.0012240558793505
PATREON EMIRJG,Yasuo,48,8.0,5.2,6.0,59.0,Zed,7887,10.0,4.3,5.7,69.0,Diana,9,7.1,6.5,8.9,51.9,0.0012184324468452
TIME TO BOUNCE,Ryze,685,5.9,4.1,7.0,71.4,Akali,7970,6.0,4.2,4.7,48.0,Yone,137,7.2,5.7,6.0,55.0,0.0012008709171986
Em Thảo Vô Tri,Tristana,109,9.7,5.5,4.6,65.8,Irelia,8333,5.1,6.0,4.8,44.2,Tryndamere,20,7.2,4.1,5.3,51.6,0.0011622973904476
Fallen IV,Yasuo,67,7.0,5.8,4.7,47.2,Aurelion Sol,8332,8.5,5.5,8.2,46.4,Twisted Fate,178,6.2,4.8,8.3,76.0,0.0011583808461409
Script,Yasuo,271,6.2,5.6,6.6,59.5,Katarina,8287,9.2,5.7,6.8,62.5,Ryze,60,4.5,3.9,9.2,61.5,0.0011479332819163
Script,Yasuo,264,6.2,5.6,6.6,59.5,Katarina,8223,9.2,5.7,6.8,62.5,Ryze,60,4.5,3.9,9.2,61.5,0.0011479332819163
Script,Yasuo,264,6.2,5.6,6.6,59.5,Katarina,8223,9.2,5.7,6.8,62.5,Ryze,60,4.5,3.9,9.2,61.5,0.0011401690937923
Script,Yasuo,271,6.2,5.6,6.6,59.5,Katarina,8287,9.2,5.7,6.8,62.5,Ryze,60,4.5,3.9,9.2,61.5,0.0011401690937923
Huberţ,Syndra,32,6.3,3.7,5.7,62.8,Zed,8508,9.4,3.6,6.5,58.3,Kassadin,25,5.6,3.4,4.9,55.6,0.0011358237651991
XiaoTaoQi,Azir,196,4.9,3.8,6.2,54.0,Ryze,8778,4.6,3.5,6.2,52.3,Nocturne,5,7.0,5.7,7.9,45.5,0.0011039367185444
AwcyS wannabe,Irelia,299,11.1,6.3,5.1,62.2,Annie,8573,6.6,4.4,11.6,69.7,Cassiopeia,111,7.6,5.5,5.6,56.5,0.0010919461905549
AwcyS wannabe,Irelia,299,11.1,6.3,5.1,62.2,Annie,8688,6.6,4.4,11.6,69.7,Cassiopeia,113,7.6,5.5,5.6,56.5,0.0010919461905549
AziriusJr,Jhin,262,4.6,3.6,8.9,64.7,Galio,8752,2.5,3.4,10.6,69.7,Azir,719,3.8,4.2,6.6,57.1,0.0010875842928029
AziriusJr,Jhin,264,4.6,3.6,8.9,64.7,Galio,8800,2.5,3.4,10.6,69.7,Azir,728,3.8,4.2,6.6,57.1,0.0010875842928029
AziriusJr,Jhin,264,4.6,3.6,8.9,64.7,Galio,8800,2.5,3.4,10.6,69.7,Azir,728,3.8,4.2,6.6,57.1,0.0010822980829248
AziriusJr,Jhin,262,4.6,3.6,8.9,64.7,Galio,8752,2.5,3.4,10.6,69.7,Azir,719,3.8,4.2,6.6,57.1,0.0010822980829248
AwcyS wannabe,Irelia,299,11.1,6.3,5.1,62.2,Annie,8688,6.6,4.4,11.6,69.7,Cassiopeia,113,7.6,5.5,5.6,56.5,0.0010794690424022
AwcyS wannabe,Irelia,299,11.1,6.3,5.1,62.2,Annie,8573,6.6,4.4,11.6,69.7,Cassiopeia,111,7.6,5.5,5.6,56.5,0.0010794690424022
Taiman,Gangplank,172,5.9,7.5,5.0,38.2,Syndra,9024,6.3,5.5,6.4,56.3,Qiyana,1524,10.5,5.5,7.2,70.6,0.0010763512915885
Pingüino Mimoso,Lissandra,177,4.5,3.6,8.0,50.0,Syndra,9275,5.0,4.4,8.4,69.2,Janna,174,0.3,5.5,16.6,40.0,0.001051309186824
SaoPigg,Katarina,77,10.3,6.7,4.3,55.4,Nilah,9145,7.8,7.4,5.3,53.8,Akali,7,9.1,6.3,3.4,60.0,0.0010483629117859
SaoPigg,Katarina,78,10.3,6.7,4.3,55.4,Nilah,9144,7.8,7.4,5.3,53.8,Akali,7,9.1,6.3,3.4,60.0,0.0010483629117859
SaoPigg,Katarina,77,10.3,6.7,4.3,55.4,Nilah,9145,7.8,7.4,5.3,53.8,Akali,7,9.1,6.3,3.4,60.0,0.0010482648814934
SaoPigg,Katarina,78,10.3,6.7,4.3,55.4,Nilah,9144,7.8,7.4,5.3,53.8,Akali,7,9.1,6.3,3.4,60.0,0.0010482648814934
thanh tran789,Jayce,156,8.4,5.3,5.6,57.1,Sylas,9820,9.2,4.8,9.2,84.6,Akali,1746,7.4,5.0,5.0,61.5,0.0009931998255345
soul agony,Yasuo,31,10.8,6.4,5.7,62.0,Kassadin,9853,10.3,2.6,4.5,65.2,Pantheon,4,11.4,4.9,4.8,90.9,0.000990233225876
Lv Baby,Talon,756,7.3,4.2,5.9,60.8,Ahri,10739,5.4,3.0,6.9,72.7,Kassadin,16,6.2,3.9,4.0,50.0,0.0008948147381387
Lv Baby,Talon,762,7.3,4.2,5.9,60.8,Ahri,10841,5.4,3.0,6.9,72.7,Kassadin,16,6.2,3.9,4.0,50.0,0.0008948147381387
Daenerysz,Lux,264,7.6,4.8,8.2,60.4,Ahri,11005,7.7,5.1,5.1,27.8,Lissandra,5,9.3,4.5,8.9,75.0,0.0008912198190115
Lv Baby,Talon,762,7.3,4.2,5.9,60.8,Ahri,10841,5.4,3.0,6.9,72.7,Kassadin,16,6.2,3.9,4.0,50.0,0.0008871760214067
Lv Baby,Talon,756,7.3,4.2,5.9,60.8,Ahri,10739,5.4,3.0,6.9,72.7,Kassadin,16,6.2,3.9,4.0,50.0,0.0008871760214067
Patata 12,Zed,108,8.5,6.5,5.1,54.9,Ekko,11515,13.3,6.0,7.8,60.0,Viktor,14,9.4,6.7,7.1,61.1,0.0008540466203537
Heszu,Yasuo,52,6.9,5.2,6.3,56.8,Irelia,11688,7.9,5.6,5.5,53.8,Akali,7,9.9,4.6,5.1,36.8,0.0008434522359827
Lord1,Yone,6,8.8,5.7,4.6,67.2,Irelia,11534,7.8,6.4,4.5,64.7,Sylas,1,7.1,4.8,6.2,70.8,0.000841112081481
Cinnamon Bread,Jayce,381,4.9,4.5,4.9,58.8,Syndra,13064,4.9,4.0,5.5,46.4,Lee Sin,176,7.5,4.8,7.5,65.4,0.0007578750838017
dudu mid acc,Anivia,629,5.6,2.6,6.3,52.8,Akali,13969,8.4,5.0,5.2,60.6,Syndra,309,6.4,4.2,6.2,67.7,0.0007086676426333
LaBêteBleue,Viktor,797,4.2,4.7,6.5,51.4,Syndra,15058,5.1,4.2,5.7,51.7,Cassiopeia,72,7.6,5.3,6.7,52.9,0.0006587251753718
Knightchovyfaker,Jayce,756,6.5,4.8,7.1,72.7,Syndra,14842,6.7,5.3,6.7,53.8,Xayah,426,11.7,6.2,9.3,75.0,0.0006526860257905
Astrosine,Cassiopeia,712,10.0,8.0,4.0,55.7,Vel'Koz,14260,2.0,10.0,0.0,26.7,Akali,58,7.7,5.6,5.1,0.0,0.0006377058686623
Tify,Lux,460,5.5,3.5,9.0,60.6,Seraphine,17500,3.6,3.7,9.8,55.6,Ahri,3,5.0,4.5,7.1,45.8,0.0005696328093659
토실토실한붕어,Yone,453,5.2,3.0,4.4,55.1,Viktor,18373,4.4,2.9,4.9,54.5,Zed,44,6.5,3.3,5.7,50.9,0.0005417472645497
토실토실한붕어,Yone,454,5.2,3.0,4.4,55.1,Viktor,18337,4.4,2.9,4.9,54.5,Zed,44,6.5,3.3,5.7,50.9,0.0005417472645497
토실토실한붕어,Yone,453,5.2,3.0,4.4,55.1,Viktor,18373,4.4,2.9,4.9,54.5,Zed,44,6.5,3.3,5.7,50.9,0.0005407154920858
토실토실한붕어,Yone,454,5.2,3.0,4.4,55.1,Viktor,18337,4.4,2.9,4.9,54.5,Zed,44,6.5,3.3,5.7,50.9,0.0005407154920858
SEN Viangrele,Lissandra,189,7.2,3.9,7.5,69.1,Fiddlesticks,19023,5.7,3.5,7.9,65.4,Vex,1,8.3,4.9,7.1,60.0,0.0005251310218438
mąig,Katarina,11,9.9,4.9,6.5,65.4,Ryze,21131,5.9,4.5,7.1,66.7,Yone,3,6.1,4.6,5.4,66.7,0.0004708552768092
Puschek,Yone,48,7.8,5.9,5.8,68.8,Yasuo,25806,7.8,7.1,6.2,72.7,Irelia,1,6.9,6.1,7.3,78.6,0.0003879543745445
ping me to lose,Zed,421,6.4,6.2,7.1,56.7,Yasuo,26529,4.5,6.8,6.0,37.5,Sylas,22,5.0,5.7,6.8,46.5,0.0003773891571561
Tempestade,Yasuo,37,11.0,19.0,29.0,65.1,Yone,28887,19.0,9.0,26.0,56.5,Yuumi,1,7.2,5.6,6.3,33.3,0.0003465662959976
Lucy rosette,Lee Sin,96,9.6,4.5,10.8,76.5,Renekton,29019,6.2,4.8,4.4,75.0,Sylas,887,7.7,5.6,7.4,84.6,0.0003455946586502
shiny wyd,Ekko,584,7.8,5.2,7.3,53.3,Rumble,33174,6.1,4.2,8.4,62.5,Kha'Zix,95,7.2,6.2,5.4,45.0,0.0003018039410897
TTV Soyłink,Sylas,61,5.4,4.4,5.4,65.4,Yone,34967,6.3,4.3,4.9,57.9,Irelia,3,7.3,5.1,4.9,39.4,0.0002866156863832
Mâgico,Zoe,110,6.5,4.0,6.3,55.8,Ziggs,39326,5.8,3.8,8.2,62.2,Taliyah,12,7.0,6.0,7.0,57.1,0.0002550537951644
CrepeChinoises,Akali,575,6.9,3.7,5.0,54.4,Dr. Mundo,47301,3.6,4.2,6.7,52.4,Fizz,30,4.5,3.2,4.2,50.0,0.0002120848898378
Brum basic,Ahri,170,7.4,5.5,8.6,70.7,Orianna,54727,5.2,5.5,10.4,59.3,Annie,1,3.8,5.0,10.6,59.1,0.00018318505373
Majörikâ,Vladimir,109,7.5,3.9,6.2,57.6,Kassadin,60311,8.3,3.8,6.3,90.9,Kai'Sa,8,7.5,6.5,6.1,54.5,0.0001662922579705
色狗傳說,Tristana,169,6.5,5.1,4.0,60.4,Varus,61341,8.0,3.8,4.7,73.0,Aurelion Sol,3,7.0,3.8,5.0,58.3,0.0001634947276631
Ap lực qa Fen,Karthus,125,9.7,5.3,9.3,76.0,Vladimir,61607,6.6,7.2,6.2,49.0,Amumu,3,3.5,7.5,12.6,51.4,0.0001627910567028
europa life kiko,Tristana,329,8.6,4.5,5.0,61.0,Lissandra,64477,7.3,4.3,8.1,53.5,Cassiopeia,17,6.4,4.9,5.9,57.1,0.0001555369620026
q723CX6lqxloq99,Qiyana,74,10.2,4.7,5.7,75.0,Talon,66001,7.5,5.3,7.2,51.6,Draven,3,9.7,5.7,5.5,60.0,0.0001519358812875
황혼 우주 자야,Pyke,440,6.7,4.3,7.0,56.1,Irelia,92857,5.7,5.9,5.1,39.4,Yone,49,5.9,4.6,4.1,43.8,0.000107885854252
황혼 우주 자야,Pyke,433,6.6,4.3,7.0,55.8,Irelia,92993,5.7,5.9,5.1,39.4,Yone,54,5.9,4.6,4.1,47.1,0.000107885854252
황혼 우주 자야,Pyke,463,6.6,4.3,7.0,55.6,Irelia,93000,5.7,5.9,5.1,39.4,Yone,56,5.9,4.6,4.1,47.1,0.000107885854252
황혼 우주 자야,Pyke,440,6.7,4.3,7.0,56.1,Irelia,92857,5.7,5.9,5.1,39.4,Yone,49,5.9,4.6,4.1,43.8,0.0001077276927006
황혼 우주 자야,Pyke,433,6.6,4.3,7.0,55.8,Irelia,92993,5.7,5.9,5.1,39.4,Yone,54,5.9,4.6,4.1,47.1,0.0001077276927006
황혼 우주 자야,Pyke,463,6.6,4.3,7.0,55.6,Irelia,93000,5.7,5.9,5.1,39.4,Yone,56,5.9,4.6,4.1,47.1,0.0001077276927006
황혼 우주 자야,Pyke,433,6.6,4.3,7.0,55.8,Irelia,92993,5.7,5.9,5.1,39.4,Yone,54,5.9,4.6,4.1,47.1,0.0001077195414121
황혼 우주 자야,Pyke,440,6.7,4.3,7.0,56.1,Irelia,92857,5.7,5.9,5.1,39.4,Yone,49,5.9,4.6,4.1,43.8,0.0001077195414121
황혼 우주 자야,Pyke,463,6.6,4.3,7.0,55.6,Irelia,93000,5.7,5.9,5.1,39.4,Yone,56,5.9,4.6,4.1,47.1,0.0001077195414121
neo shrimp,Qiyana,373,8.2,5.8,5.6,61.2,Orianna,109123,3.6,5.2,8.4,57.1,Cassiopeia,5,3.9,5.9,2.9,41.7,9.182462707257072e-05
Valsurita,Yone,3,8.4,6.3,6.3,63.6,Viego,111136,8.7,5.5,6.5,68.6,Sylas,18,9.6,6.3,7.8,61.8,9.013470821753158e-05
isa fan acc,Ryze,419,5.6,2.5,7.6,63.3,Tristana,112353,5.3,3.9,5.5,66.7,Wukong,221,5.9,2.9,6.2,53.8,8.917750922100739e-05
PROBIS ADDICT,Ryze,120,5.4,3.6,7.0,69.1,Vladimir,140685,7.2,4.1,6.0,45.2,Camille,1,7.9,4.9,7.1,69.2,7.119786539721872e-05
pasino,Syndra,120,4.4,3.7,7.0,57.9,Rumble,155222,5.3,4.2,7.8,56.1,Karma,11,2.2,3.3,11.8,68.8,6.45199072100541e-05
Tangerin,Kassadin,6,12.1,3.8,6.1,71.9,Fizz,165885,13.1,4.5,6.5,71.7,Akali,3,12.9,3.7,6.1,74.4,6.036387373721589e-05
FA R0se,Lee Sin,250,8.1,5.6,5.9,59.3,Akshan,211608,8.1,6.6,4.9,46.7,Renekton,103,4.6,6.0,5.3,71.4,4.731210848476967e-05
