,nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,FNC Hylissang,TL Honda CoreJJ,Vulcan 01,역천괴,school phobia,mersa777,Targamas,KC Leona,Zaunite Mylo
630,Chaye,EUW,GrandMaster,515,4829,51.3,3.0,4.8,11.0,0.0012290713438415,0.0001371488121332,0.0001374283303829,0.0001679711869362,0.0001632576955862,0.0001304243465148,0.0001261031261487,0.0001352443064036,0.000157521244431,7.657501002566547e-05
631,Chaye,EUW,GrandMaster,515,4829,51.3,3.0,4.8,11.0,0.0012290713438415,0.0001368413459522,0.000137137537476,0.0001676323365724,0.0001627114044183,0.0001301762792491,0.0001258900159444,0.0001349509150946,0.0001570520679276,7.667944120671706e-05
632,Diviner,EUNE,Challenger,625,1887,55.1,4.8,5.0,10.6,0.0012234107430654,0.0001459172086478,0.0001455070120725,0.0001849879284517,0.0001211462907396,0.0001389984423482,0.000130147068343,0.0001447817340859,0.0001401697546276,7.175530374878693e-05
633,la mas envidiosa,LAS,Challenger,849,939,55.7,1.9,4.7,12.8,0.001213480152349,0.0001471028154989,0.0001467498956973,0.0001862041959128,0.0001121607562833,0.000141161135039,0.0001299456457062,0.0001463635500818,0.0001347270380008,6.906512012855923e-05
634,NoisyLand,TW,Challenger,540,2321,54.7,2.4,4.5,11.0,0.0012083456070464,0.0001424351210962,0.0001422450602844,0.0001802387009578,0.0001242984743866,0.0001358034555351,0.0001281845269079,0.0001411852280793,0.0001405099279163,7.344511188241776e-05
635,esmeralda type,BR,GrandMaster,607,3856,52.3,2.6,4.5,13.7,0.0011925357115507,0.0001359363388343,0.0001357498945482,0.0001683407694135,0.0001411108418493,0.0001293159131321,0.000124645454737,0.0001343345504364,0.0001457212292711,7.738071932840574e-05
636,SuicideboysLover,RU,GrandMaster,553,4424,50.9,2.6,4.5,11.9,0.0011739774559063,0.0001328586957787,0.0001322409916227,0.0001612017994784,0.0001457711575943,0.0001258501703312,0.0001221020791766,0.0001312083044326,0.0001447995928,7.794466469128357e-05
637,SuicideboysLover,RU,GrandMaster,553,4424,50.9,2.6,4.5,11.9,0.0011739774559063,0.0001318872701127,0.0001312986207739,0.0001599597491239,0.0001446303799388,0.0001250212596007,0.0001214039031256,0.0001302700573794,0.0001435642824734,7.828096600995927e-05
638,SuicideboysLover,RU,GrandMaster,553,4424,50.9,2.6,4.5,11.9,0.0011663164885387,0.0001328586957787,0.0001322409916227,0.0001612017994784,0.0001457711575943,0.0001258501703312,0.0001221020791766,0.0001312083044326,0.0001447995928,7.794466469128357e-05
639,SuicideboysLover,RU,GrandMaster,553,4424,50.9,2.6,4.5,11.9,0.0011663164885387,0.0001318872701127,0.0001312986207739,0.0001599597491239,0.0001446303799388,0.0001250212596007,0.0001214039031256,0.0001302700573794,0.0001435642824734,7.828096600995927e-05
640,Just1,EUW,GrandMaster,610,3830,52.3,1.8,4.8,14.2,0.0011272836837815,0.0001278229654646,0.0001276380628262,0.0001568028197205,0.0001325188280843,0.0001220250458925,0.0001185985681652,0.000126487679246,0.000135384326369,8.000538801278959e-05
641,Q vsj,LAN,Challenger,704,1509,57.6,7.0,5.2,8.0,0.0011021683644005,0.000129959834803,0.000129850290547,0.0001613410197815,0.0001092881371897,0.0001252576144011,0.0001189245371508,0.0001292178979377,0.0001242222242069,7.410680838245623e-05
642,Mimilo285,LAN,GrandMaster,616,3768,51.8,3.5,5.6,10.6,0.0010909812369051,0.0001229812835408,0.0001231268194381,0.0001509655020391,0.0001270538076279,0.0001181195315557,0.0001153294919436,0.0001218030856723,0.000129878445934,8.17232691533173e-05
643,KPG CesarMachado,LAN,GrandMaster,575,4208,57.4,1.7,5.1,14.5,0.0010752213837909,0.0001205188370056,0.0001203404734933,0.0001459362188794,0.0001292362282769,0.000115324470483,0.0001130776022039,0.0001192920412142,0.0001285299478579,8.296556437627384e-05
644,KPG CesarMachado,LAN,GrandMaster,575,4208,57.4,1.7,5.1,14.5,0.0010752213837909,0.0001199293423245,0.0001197613610264,0.000145147116634,0.0001285980197513,0.0001148051518697,0.0001126237978885,0.0001187185278822,0.0001278328278643,8.3232133724702e-05
645,KPG CesarMachado,LAN,GrandMaster,575,4208,57.4,1.7,5.1,14.5,0.001070648278966,0.0001205188370056,0.0001203404734933,0.0001459362188794,0.0001292362282769,0.000115324470483,0.0001130776022039,0.0001192920412142,0.0001285299478579,8.296556437627384e-05
646,KPG CesarMachado,LAN,GrandMaster,575,4208,57.4,1.7,5.1,14.5,0.001070648278966,0.0001199293423245,0.0001197613610264,0.000145147116634,0.0001285980197513,0.0001148051518697,0.0001126237978885,0.0001187185278822,0.0001278328278643,8.3232133724702e-05
647,Shingeki No Poro,LAS,Challenger,602,2017,50.7,2.2,3.6,12.8,0.0010429889711177,0.0001208749823344,0.0001207393781299,0.0001479530589531,0.0001078428767224,0.0001166553107205,0.0001122984355038,0.0001201396082981,0.0001183847307683,7.810058968688586e-05
648,2knarkearb,BR,GrandMaster,874,2658,46.5,6.0,5.4,9.5,0.0010420675226754,0.0001143186002283,0.0001192179884514,0.0001510387178045,0.00011107699149,0.0001177983029075,0.0001084619743635,0.0001136442587908,0.0001257779460006,8.073274263852934e-05
649,Zlatorzova cola,EUNE,Challenger,615,1947,59.9,3.3,4.8,13.6,0.0009939741599709,0.0001120413771612,0.0001140375184506,0.0001408978743838,0.0001027725498101,0.0001114970979334,0.0001059660626091,0.0001114661480662,0.0001138903705836,8.140516097257107e-05
650,T1nyyy,EUNE,Challenger,656,1702,53.3,2.2,5.0,14.3,0.0009584299804865,0.0001095674596235,0.0001098798157075,0.0001327147012005,9.85767113130766e-05,0.0001068304990114,0.0001036102392559,0.0001090632315575,0.0001072558411435,8.093148167339281e-05
651,Bchau,VN,Challenger,521,2435,51.3,3.3,5.1,12.9,0.0009347473508774,0.000104995151419,0.0001053514335387,0.0001265004259313,9.978813332681606e-05,0.000102333286364,0.0001002977920047,0.0001044159306217,0.0001052665271121,8.579867055886022e-05
652,Ăn Nói Xà Lơ 2,VN,Challenger,510,2523,50.9,3.1,5.4,12.0,0.0009247997043962,0.0001037062374686,0.0001038851162127,0.000124197546101,9.92434734396636e-05,0.0001008524775973,9.940943549415218e-05,0.0001031204888609,0.0001039011007382,8.648382848345417e-05
653,Zyors,LAS,Challenger,887,805,56.7,2.9,5.7,11.2,0.0009040310118017,0.0001038808492694,0.0001040809160353,0.0001239087171713,9.013686963069404e-05,0.0001016869549117,9.862371629323038e-05,0.0001035878060758,9.92694192404671e-05,7.885576317361902e-05
654,Shunrím,EUW,GrandMaster,596,3998,54.5,2.0,5.2,12.3,0.0008822610525516,9.44122437578675e-05,9.530988070283444e-05,0.0001129867680575,0.0001005998712816,9.28973586919902e-05,9.210681838107444e-05,9.380547259140636e-05,9.997790934247551e-05,0.0001001647297447
655,POLITICAGEM,BR,GrandMaster,796,2822,50.7,2.9,4.5,12.1,0.0008533421968008,9.364799522806566e-05,9.378107788993332e-05,0.0001101832026809,9.216381149341505e-05,9.144369016615856e-05,9.061223671201652e-05,9.318742273998004e-05,9.4436616927786e-05,9.388614296250966e-05
656,Y4ma,EUW,GrandMaster,688,3254,52.5,2.0,4.8,13.1,0.0008493669568917,9.237242161235256e-05,9.25304017591954e-05,0.0001085190934941,9.313847986371502e-05,9.018403636178292e-05,8.96819787867035e-05,9.187773679452684e-05,9.416000904025316e-05,9.690279917902888e-05
657,va mot lan cuoi,VN,Challenger,526,2408,57.3,2.8,5.0,11.9,0.0008135268845327,8.839730098534459e-05,8.894999336186002e-05,0.0001041461208884,8.612704856074344e-05,8.71097334533399e-05,8.607924000405955e-05,8.802620122031085e-05,8.917093160309877e-05,9.55203144554925e-05
658,HenriSthel,BR,Challenger,915,689,52.5,2.3,4.3,13.1,0.0007827263480481,8.726424892354232e-05,8.752686617045635e-05,0.0001014592739217,7.907595451372321e-05,8.597553303146946e-05,8.463129643604658e-05,8.707766232645663e-05,8.45160807538708e-05,8.519943197091578e-05
659,Elake,KR,Challenger,832,1002,57.2,3.5,6.0,11.1,0.0007602725611259,7.88016078766675e-05,8.41102606393257e-05,8.895573524358209e-05,9.14905394305167e-05,8.265358531296473e-05,0.0001205218887011,7.849997130457107e-05,8.89959894456061e-05,4.624298317158221e-05
660,Louvi,EUNE,Challenger,766,1235,58.6,5.9,5.6,11.2,0.0007583777975834,8.252126083787774e-05,8.324988930884717e-05,9.647862987215973e-05,7.749736866736123e-05,8.199559083955766e-05,8.065047018743747e-05,8.232264225445604e-05,8.186203406141906e-05,9.179991155430224e-05
661,1Zheyss,LAS,Challenger,641,1796,59.2,3.0,5.6,11.7,0.0007178923168192,7.662298508797162e-05,7.690766199224299e-05,8.785550459236592e-05,7.405607341412134e-05,7.556446516733217e-05,7.542590342665231e-05,7.64161684101924e-05,7.610076541091749e-05,9.894278931747849e-05
662,Ronjac,EUNE,Challenger,717,1450,59.3,5.8,4.1,10.3,0.0007052507013066,7.481062107290999e-05,7.547620394479534e-05,8.636620891459808e-05,7.215570265605207e-05,7.44112879030591e-05,7.410800388485987e-05,7.463186777172194e-05,7.476697154080093e-05,9.852383361789184e-05
663,Voluit,BR,GrandMaster,563,4320,59.1,3.6,5.6,12.8,0.000702184354451,6.945261914947202e-05,6.964710086300498e-05,7.862185504977882e-05,7.331930566300323e-05,6.834985707596214e-05,6.900862234177378e-05,6.916512168252241e-05,7.136647659486414e-05,0.0001332533960306
664,ROLLS ROIDS,EUNE,GrandMaster,532,4658,56.3,4.4,5.2,14.0,0.0006797143862563,6.475352364269922e-05,6.508093094103949e-05,7.302655330422929e-05,6.882193338206348e-05,6.403712018689891e-05,6.458909464359917e-05,6.451189517740031e-05,6.688288939170444e-05,0.0001480104455866
665,ROLLS ROIDS,EUNE,GrandMaster,532,4658,56.3,4.4,5.2,14.0,0.0006797143862563,6.387893851197816e-05,6.42018458723213e-05,7.193239389719072e-05,6.783147719620109e-05,6.319348255015426e-05,6.37500349198032e-05,6.364587466018601e-05,6.593525571480179e-05,0.0001497382503379
666,ROLLS ROIDS,EUNE,GrandMaster,532,4658,56.3,4.4,5.2,14.0,0.0006741075536606,6.475352364269922e-05,6.508093094103949e-05,7.302655330422929e-05,6.882193338206348e-05,6.403712018689891e-05,6.458909464359917e-05,6.451189517740031e-05,6.688288939170444e-05,0.0001480104455866
667,ROLLS ROIDS,EUNE,GrandMaster,532,4658,56.3,4.4,5.2,14.0,0.0006741075536606,6.387893851197816e-05,6.42018458723213e-05,7.193239389719072e-05,6.783147719620109e-05,6.319348255015426e-05,6.37500349198032e-05,6.364587466018601e-05,6.593525571480179e-05,0.0001497382503379
668,SuppKing,EUNE,GrandMaster,571,4247,51.8,2.3,4.9,12.9,0.0006737153922665,6.544604039928267e-05,6.565396206527002e-05,7.363699036338319e-05,6.868442075083559e-05,6.455635896132998e-05,6.520165339221208e-05,6.520794154980584e-05,6.70424013443775e-05,0.00013828562344
669,SuppKing,EUNE,GrandMaster,571,4247,51.8,2.3,4.9,12.9,0.0006737153922665,5.300205906886781e-05,5.316997614284884e-05,5.836326100703736e-05,5.51680422972444e-05,5.251391615936067e-05,5.314548656240688e-05,5.286482505333578e-05,5.392309185883992e-05,0.0001450516568607
670,SuppKing,EUNE,GrandMaster,571,4247,51.8,2.3,4.9,12.9,0.0005772023150107,6.544604039928267e-05,6.565396206527002e-05,7.363699036338319e-05,6.868442075083559e-05,6.455635896132998e-05,6.520165339221208e-05,6.520794154980584e-05,6.70424013443775e-05,0.00013828562344
671,SuppKing,EUNE,GrandMaster,571,4247,51.8,2.3,4.9,12.9,0.0005772023150107,5.300205906886781e-05,5.316997614284884e-05,5.836326100703736e-05,5.51680422972444e-05,5.251391615936067e-05,5.314548656240688e-05,5.286482505333578e-05,5.392309185883992e-05,0.0001450516568607
672,Pinguím,BR,GrandMaster,732,3012,52.1,2.9,4.9,13.2,0.0006419338965091,6.396545299759004e-05,6.413342997911467e-05,7.169469322914548e-05,6.484841897820212e-05,6.320154252850168e-05,6.36124305318903e-05,6.378131232150482e-05,6.454957161431463e-05,0.0001221470443289
673,FF Kovu,LAN,Challenger,623,1906,51.7,2.5,5.4,12.5,0.0005975800006945,6.0285170008959326e-05,6.046082894894408e-05,6.710946362448003e-05,5.968519223073775e-05,5.970236875494153e-05,6.000962930076069e-05,6.0160425860818194e-05,6.0153563105983126e-05,0.0001100133588588
674,Pentius,EUW,GrandMaster,555,4410,51.9,3.0,6.1,12.1,0.0005860477774327,5.340618699917007e-05,5.357702306026859e-05,5.8852791086357606e-05,5.584909122102575e-05,5.289155033627333e-05,5.359605891530621e-05,5.326296401734722e-05,5.442775542443498e-05,0.0001501843563725
675,Pentius,EUW,GrandMaster,555,4410,51.9,3.0,6.1,12.1,0.0005860477774327,5.31702661636611e-05,5.333757946598716e-05,5.856294612433484e-05,5.55898425091889e-05,5.26580413103282e-05,5.33640761634708e-05,5.302863762765197e-05,5.417459745285015e-05,0.0001497886624546
676,Pentius,EUW,GrandMaster,555,4410,51.9,3.0,6.1,12.1,0.0005836746492721,5.340618699917007e-05,5.357702306026859e-05,5.8852791086357606e-05,5.584909122102575e-05,5.289155033627333e-05,5.359605891530621e-05,5.326296401734722e-05,5.442775542443498e-05,0.0001501843563725
677,Pentius,EUW,GrandMaster,555,4410,51.9,3.0,6.1,12.1,0.0005836746492721,5.31702661636611e-05,5.333757946598716e-05,5.856294612433484e-05,5.55898425091889e-05,5.26580413103282e-05,5.33640761634708e-05,5.302863762765197e-05,5.417459745285015e-05,0.0001497886624546
678,nezhilil noah7,TW,Challenger,611,1963,51.7,5.0,4.0,7.5,0.0005843125678955,5.816956246743614e-05,5.849674803937319e-05,6.485733648946144e-05,5.813910638493016e-05,5.780583914099704e-05,5.842331730255095e-05,5.8055925533029366e-05,5.838712127142257e-05,0.0001119776112663
679,Aesenar,EUW,GrandMaster,656,3443,53.1,2.5,5.3,12.1,0.0005745169435385,5.4085241471789593e-05,5.512727790640856e-05,6.128632606457773e-05,5.634104524358719e-05,5.492546946073166e-05,5.4524818583197776e-05,5.396425666635909e-05,5.667060122064864e-05,0.0001275919069212
680,Just an engineer,EUW,Challenger,1005,430,55.6,2.8,5.8,11.1,0.0005686145858838,5.865808749548465e-05,5.894021722962237e-05,6.52120347857439e-05,5.64963503291348e-05,5.838548003748301e-05,5.8362372645095263e-05,5.858880847123534e-05,5.797498730183977e-05,9.599624758823168e-05
681,Vaco,VN,Challenger,513,2501,60.1,4.1,8.1,12.5,0.0004958630922699,4.725894469474489e-05,4.779800077998222e-05,5.222040628935144e-05,4.80776718536012e-05,4.756184337450636e-05,4.7496394585968914e-05,4.718485468583285e-05,4.8289009354334674e-05,0.0001099759666516
682,Yuukiyuuna,TW,Challenger,592,2095,51.8,2.0,4.1,11.2,0.0004686869884889,4.555823133436954e-05,4.570252664528725e-05,4.947020217661722e-05,4.5831667592505815e-05,4.530453477959125e-05,4.572459343687446e-05,4.549315386355205e-05,4.564364552604762e-05,9.995843313414932e-05
683,Ulí,EUW,GrandMaster,694,3214,53.3,2.8,5.8,12.1,0.0004653608525334,4.413436281377727e-05,4.4258411752016166e-05,4.7804253527163136e-05,4.507321076806249e-05,4.386095152455868e-05,4.434579863810352e-05,4.406079506029412e-05,4.446893373552227e-05,0.0001073541347139
684,Matsouza,BR,GrandMaster,635,3594,53.9,2.4,5.1,13.8,0.0004100809031944,3.916589016766743e-05,3.9310122439675445e-05,4.2129074016029616e-05,4.013871760704045e-05,3.9021989218721705e-05,3.941930397601015e-05,3.9108392549709744e-05,3.956218725742558e-05,9.222522596216224e-05
685,DRKSHDW BY RO,VN,Challenger,542,2310,57.9,4.7,5.3,12.2,0.0003083248944509,3.100785819974509e-05,3.1083559994685524e-05,3.2798141509969846e-05,3.138352636153024e-05,3.091444504485303e-05,3.1220048034764205e-05,3.0980712074906145e-05,3.108987275477988e-05,5.784673047571489e-05
686,SadHappyClown,EUW,GrandMaster,517,4804,55.7,5.7,5.7,8.8,0.0002938949259615,2.9272194090130744e-05,2.9368216532529988e-05,3.093436102656953e-05,3.0072469756379177e-05,2.921716568076206e-05,2.950594584853338e-05,2.9239775995468267e-05,2.9579353245559413e-05,5.6705443785626174e-05
687,SadHappyClown,EUW,GrandMaster,517,4804,55.7,5.7,5.7,8.8,0.0002938949259615,2.904622833169456e-05,2.9140793814697547e-05,3.0682163970435376e-05,2.98333953778337e-05,2.8992424680068147e-05,2.9277838987723385e-05,2.901442672986944e-05,2.9347419086592044e-05,5.590653265276559e-05
688,SadHappyClown,EUW,GrandMaster,517,4804,55.7,5.7,5.7,8.8,0.0002912412236316,2.9272194090130744e-05,2.9368216532529988e-05,3.093436102656953e-05,3.0072469756379177e-05,2.921716568076206e-05,2.950594584853338e-05,2.9239775995468267e-05,2.9579353245559413e-05,5.6705443785626174e-05
689,SadHappyClown,EUW,GrandMaster,517,4804,55.7,5.7,5.7,8.8,0.0002912412236316,2.904622833169456e-05,2.9140793814697547e-05,3.0682163970435376e-05,2.98333953778337e-05,2.8992424680068147e-05,2.9277838987723385e-05,2.901442672986944e-05,2.9347419086592044e-05,5.590653265276559e-05
690,COMENDO LIXO,BR,GrandMaster,578,4167,51.1,2.8,5.5,11.5,0.0002890900759747,2.9001637983510848e-05,2.9066118526409657e-05,3.057350807203005e-05,2.9651957313682893e-05,2.890795755586431e-05,2.9215908916611386e-05,2.8971837170227904e-05,2.919569554247724e-05,5.450545489397208e-05
691,COMENDO LIXO,BR,GrandMaster,578,4167,51.1,2.8,5.5,11.5,0.0002890900759747,2.87617745908904e-05,2.88254234403156e-05,3.0307439112901053e-05,2.940088748508338e-05,2.8670282731625677e-05,2.897443588398725e-05,2.873260085483563e-05,2.895170611321112e-05,5.3707824361993286e-05
692,COMENDO LIXO,BR,GrandMaster,578,4167,51.1,2.8,5.5,11.5,0.0002863323745748,2.9001637983510848e-05,2.9066118526409657e-05,3.057350807203005e-05,2.9651957313682893e-05,2.890795755586431e-05,2.9215908916611386e-05,2.8971837170227904e-05,2.919569554247724e-05,5.450545489397208e-05
693,COMENDO LIXO,BR,GrandMaster,578,4167,51.1,2.8,5.5,11.5,0.0002863323745748,2.87617745908904e-05,2.88254234403156e-05,3.0307439112901053e-05,2.940088748508338e-05,2.8670282731625677e-05,2.897443588398725e-05,2.873260085483563e-05,2.895170611321112e-05,5.3707824361993286e-05
694,Cadu,EUW,GrandMaster,552,4438,51.7,2.9,6.2,11.6,0.000288324150281,2.889478268646032e-05,2.8960658949279643e-05,3.045959898332195e-05,2.9585531996379728e-05,2.8802148710675613e-05,2.9111587605927904e-05,2.88647011794224e-05,2.9107534464770283e-05,5.453760570476905e-05
695,Cadu,EUW,GrandMaster,552,4438,51.7,2.9,6.2,11.6,0.000288324150281,2.8720104886286647e-05,2.8785281596630552e-05,3.0265741556420723e-05,2.940235715561916e-05,2.8628966689556e-05,2.89355157818156e-05,2.8690469112747e-05,2.8929647008020084e-05,5.395435778608397e-05
696,Cadu,EUW,GrandMaster,552,4438,51.7,2.9,6.2,11.6,0.0002863124415731,2.889478268646032e-05,2.8960658949279643e-05,3.045959898332195e-05,2.9585531996379728e-05,2.8802148710675613e-05,2.9111587605927904e-05,2.88647011794224e-05,2.9107534464770283e-05,5.453760570476905e-05
697,Cadu,EUW,GrandMaster,552,4438,51.7,2.9,6.2,11.6,0.0002863124415731,2.8720104886286647e-05,2.8785281596630552e-05,3.0265741556420723e-05,2.940235715561916e-05,2.8628966689556e-05,2.89355157818156e-05,2.8690469112747e-05,2.8929647008020084e-05,5.395435778608397e-05
698,Eskiper,EUW,GrandMaster,659,3424,55.4,2.2,5.3,12.5,0.0002732803148102,2.7624172939923218e-05,2.77322427856768e-05,2.9131724356218788e-05,2.8157704127262158e-05,2.762046117862588e-05,2.7839097445964715e-05,2.7600331303358327e-05,2.7856730478902693e-05,4.971785019432784e-05
699,jüninho,BR,GrandMaster,780,2855,58.6,3.2,5.9,12.5,0.0002698252979734,2.743604096058193e-05,2.7504741663391437e-05,2.8850501695673625e-05,2.7868689361901813e-05,2.737419957616808e-05,2.7670047547959206e-05,2.741390819151955e-05,2.755084271144981e-05,4.8156326264823614e-05
700,Adrayon,VN,Challenger,562,2226,60.1,3.1,5.5,13.6,0.0001765824504581,1.8610895362681325e-05,1.8645403314271813e-05,1.925524821648594e-05,1.880546641763895e-05,1.859283066994332e-05,1.873120847821686e-05,1.860241686921921e-05,1.8654460313398992e-05,2.668452081627269e-05
701,Son Günüme Kadar,TR,Challenger,614,1949,55.9,6.7,5.1,8.4,0.0001478170816841,1.5738107976189378e-05,1.576067508596113e-05,1.6192502973134076e-05,1.58752634998529e-05,1.572371009338872e-05,1.5825503285502322e-05,1.5732400220978274e-05,1.576232298563803e-05,2.1206595563533057e-05
702,Kïer,BR,Challenger,1458,25,58.0,3.9,5.2,12.2,0.0001146076850965,1.2342932029844953e-05,1.2356979110481033e-05,1.2619461722812406e-05,1.2410917135248104e-05,1.233648933556557e-05,1.2399439318106935e-05,1.2340178362155412e-05,1.2348805903086557e-05,1.5452482179205296e-05
703,Attenrislip,TR,Challenger,518,2457,65.3,5.5,5.6,14.7,0.0001080005238739,1.1641511076690595e-05,1.1654375579484213e-05,1.1889653424491316e-05,1.1730382038464613e-05,1.163458586673684e-05,1.169492343263008e-05,1.1638442520494494e-05,1.1658370517535287e-05,1.4458279417448297e-05
704,Usually Gapping,EUNE,Challenger,704,1512,60.3,4.2,5.7,12.0,7.901091052778619e-05,8.59192049112738e-06,8.600242513337024e-06,8.728305842611597e-06,8.640122900787307e-06,8.590692828484347e-06,8.623127447901391e-06,8.590412486540847e-06,8.602241609768952e-06,1.0043844407227345e-05
705,MT A Crise,BR,GrandMaster,660,3437,50.6,1.7,6.6,11.7,7.673996971179183e-05,8.348609101818224e-06,8.355350316973411e-06,8.475929349867823e-06,8.40075624938824e-06,8.34538955277129e-06,8.378387574076723e-06,8.347016912926698e-06,8.359077792676827e-06,9.729452861292607e-06
706,IIIlIlIlIlIlIII,EUNE,Challenger,664,1672,61.3,1.5,4.2,15.0,7.217084357570772e-05,7.864632169958731e-06,7.870534402032611e-06,7.977036461544364e-06,7.905336457366948e-06,7.861977241633488e-06,7.890812696813365e-06,7.863354211746567e-06,7.87137345571298e-06,9.065786478898677e-06
707,Lugarit,EUNE,Challenger,901,761,60.3,3.4,3.2,12.4,4.747888435753306e-05,5.210103061175166e-06,5.212780847067021e-06,5.259311385711723e-06,5.228362897284967e-06,5.20917969696986e-06,5.222212357901005e-06,5.20957702591586e-06,5.21300816697212e-06,5.714348918535341e-06
708,Ryuji Mazino,EUW,GrandMaster,707,3146,58.3,4.7,5.7,11.7,2.8112980900393416e-05,3.100863153072225e-06,3.1018222884392853e-06,3.118288756303585e-06,3.108249735214116e-06,3.100539475102584e-06,3.105382382103206e-06,3.100668430552713e-06,3.102192490956055e-06,3.274974188649644e-06
