nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
Mahirunyan,Kassadin,178,9.1,5.0,6.7,65.2,Ezreal,11851,8.3,5.6,7.5,52.9,Samira,18,11.1,5.8,6.4,70.8,0.0005087798332952
Τartarus Δ,Kai'Sa,37,8.4,5.7,6.3,55.0,Orianna,12340,5.4,4.6,8.7,59.0,Lucian,49,7.6,6.0,6.4,50.0,0.0004952050270434
Lordfivi,Zeri,141,6.2,4.2,7.5,57.5,Kai'Sa,12343,7.1,5.3,6.4,58.1,Ezreal,3,5.9,5.6,8.6,45.8,0.0004936850439757
DONTBECRY,Jayce,341,5.6,4.8,4.2,72.2,Varus,2474,6.3,5.8,7.2,63.6,Caitlyn,12438,8.2,4.9,8.0,45.5,0.0004927046519261
titusesh,Kalista,118,10.2,4.4,4.9,61.3,Varus,12658,10.3,5.6,6.3,55.2,Caitlyn,14,6.3,5.1,5.2,45.5,0.0004807433453844
뽀 소,Xayah,418,7.8,3.5,4.8,66.7,Kai'Sa,866,9.2,3.8,5.6,73.9,Varus,647,9.5,5.7,7.5,54.5,0.0004705791904505
뽀 소,Xayah,450,7.8,3.5,4.8,66.7,Kai'Sa,860,9.2,3.8,5.4,72.7,Varus,818,9.5,5.7,7.5,54.5,0.0004705791904505
뽀 소,Xayah,418,7.8,3.5,4.8,66.7,Kai'Sa,866,9.2,3.8,5.6,73.9,Varus,647,9.5,5.7,7.5,54.5,0.000469589875809
뽀 소,Xayah,450,7.8,3.5,4.8,66.7,Kai'Sa,860,9.2,3.8,5.4,72.7,Varus,818,9.5,5.7,7.5,54.5,0.000469589875809
Blaster3,Varus,391,6.5,5.5,5.6,50.0,Caitlyn,12396,5.2,3.2,5.4,57.1,Ashe,2403,2.8,6.2,11.9,53.8,0.000466138813239
softpaws,Twitch,94,12.4,6.2,7.7,83.3,Xayah,13154,8.2,5.7,5.7,53.3,Zed,1,9.9,6.9,6.7,40.0,0.0004637264074192
Greco OP,Kai'Sa,527,8.9,6.1,7.0,60.5,Twitch,12503,8.9,6.6,6.8,56.1,Jhin,15,5.2,4.3,7.9,45.5,0.0004600642499268
Ayvi,Varus,545,6.1,4.6,8.1,65.5,Caitlyn,12938,5.1,4.8,6.0,56.8,Jhin,1,6.5,5.4,8.5,38.5,0.0004561849099411
Ayvi,Varus,644,6.1,4.6,8.1,65.5,Caitlyn,13014,5.1,4.8,6.0,56.8,Jhin,1,6.5,5.4,8.5,38.5,0.0004561849099411
Reformed Johny,Xayah,70,8.2,4.9,7.2,55.4,Varus,13410,7.7,5.6,7.2,48.8,Caitlyn,70,6.2,4.4,7.7,62.5,0.0004559297050622
Nezy,Draven,622,8.3,5.6,5.7,55.2,Lucian,13032,7.2,5.7,7.2,54.5,Malphite,20,3.5,6.1,8.1,36.4,0.0004555406097893
Nezy,Draven,619,8.3,5.6,5.7,55.2,Lucian,12887,7.2,5.7,7.2,54.5,Malphite,20,3.5,6.1,8.1,36.4,0.0004555406097893
스토커,Twitch,229,9.3,6.0,7.2,72.2,Sivir,12832,7.1,6.1,11.8,63.6,Ashe,2,3.2,5.1,10.9,33.3,0.000454792212035
스토커,Twitch,232,9.0,5.9,7.2,71.8,Sivir,14145,7.1,6.1,11.8,63.6,Ashe,2,3.2,5.1,10.9,33.3,0.000454792212035
Ayvi,Varus,545,6.1,4.6,8.1,65.5,Caitlyn,12938,5.1,4.8,6.0,56.8,Jhin,1,6.5,5.4,8.5,38.5,0.0004535435706264
Ayvi,Varus,644,6.1,4.6,8.1,65.5,Caitlyn,13014,5.1,4.8,6.0,56.8,Jhin,1,6.5,5.4,8.5,38.5,0.0004535435706264
Nezy,Draven,622,8.3,5.6,5.7,55.2,Lucian,13032,7.2,5.7,7.2,54.5,Malphite,20,3.5,6.1,8.1,36.4,0.0004507934787177
Nezy,Draven,619,8.3,5.6,5.7,55.2,Lucian,12887,7.2,5.7,7.2,54.5,Malphite,20,3.5,6.1,8.1,36.4,0.0004507934787177
LEC ADC 2024,Samira,166,10.0,4.4,5.7,73.1,Caitlyn,13890,7.1,6.1,7.1,48.8,Draven,2,6.7,5.6,4.6,36.7,0.0004405833401803
hermione cringer,Rakan,17,1.9,3.4,17.1,73.7,Twitch,14498,7.8,5.8,6.9,43.8,Draven,18,8.9,4.3,6.1,64.0,0.0004216696003257
스토커,Twitch,232,9.0,5.9,7.2,71.8,Sivir,14145,7.1,6.1,11.8,63.6,Ashe,2,3.2,5.1,10.9,33.3,0.0004154143804671
스토커,Twitch,229,9.3,6.0,7.2,72.2,Sivir,12832,7.1,6.1,11.8,63.6,Ashe,2,3.2,5.1,10.9,33.3,0.0004154143804671
GIGACHAD PLAYER,Jinx,195,7.4,5.0,6.3,59.2,Twitch,15136,9.9,6.0,6.1,47.8,Tristana,15,8.0,5.4,4.1,66.7,0.0004031141481716
Still Wonder,Lucian,637,7.7,3.7,6.5,68.8,Kai'Sa,15409,7.2,3.6,5.6,55.7,Karma,2,1.8,3.3,8.9,40.0,0.0003868453568888
Still Wonder,Lucian,637,7.7,3.7,6.5,68.8,Kai'Sa,15359,7.2,3.6,5.6,55.7,Karma,2,1.8,3.3,8.9,40.0,0.0003868453568888
Still Wonder,Lucian,637,7.7,3.7,6.5,68.8,Kai'Sa,15409,7.2,3.6,5.6,55.7,Karma,2,1.8,3.3,8.9,40.0,0.0003856382323352
Still Wonder,Lucian,637,7.7,3.7,6.5,68.8,Kai'Sa,15359,7.2,3.6,5.6,55.7,Karma,2,1.8,3.3,8.9,40.0,0.0003856382323352
Do over,Twitch,133,9.0,5.7,8.2,63.7,Lucian,15693,9.2,4.4,6.9,71.4,Ekko,45,9.1,7.7,9.1,60.9,0.0003855709375047
summer fantasy,Varus,920,5.7,3.3,5.5,52.4,Ezreal,1948,6.1,5.6,5.6,42.1,Caitlyn,12384,6.9,5.4,5.9,53.3,0.000385016980058
summer fantasy,Varus,967,5.7,3.3,5.5,52.4,Ezreal,1971,6.1,5.6,5.6,42.1,Caitlyn,12539,6.9,5.4,5.9,53.3,0.000385016980058
DJ TENEBRΟSΟ,Caitlyn,556,6.1,5.1,6.3,57.4,Varus,15640,6.9,5.8,6.1,46.2,Zeri,57,7.2,5.3,6.1,54.8,0.0003837239575329
summer fantasy,Varus,967,5.7,3.3,5.5,52.4,Ezreal,1971,6.1,5.6,5.6,42.1,Caitlyn,12539,6.9,5.4,5.9,53.3,0.0003811718132454
summer fantasy,Varus,920,5.7,3.3,5.5,52.4,Ezreal,1948,6.1,5.6,5.6,42.1,Caitlyn,12384,6.9,5.4,5.9,53.3,0.0003811718132454
xDrop,Ezreal,845,5.4,4.3,6.9,57.7,Caitlyn,5258,5.8,5.6,5.8,41.7,Sivir,1333,5.3,3.4,5.9,68.8,0.0003762564599175
dua lipa ad acc,Kai'Sa,486,8.6,6.2,6.9,57.6,Tristana,17013,7.6,7.3,5.9,43.8,Vayne,80,9.1,6.6,3.3,42.9,0.0003538643536901
BRADY 12,Caitlyn,109,6.9,6.4,6.4,53.8,Twitch,17433,8.7,8.1,8.1,62.2,Jhin,209,6.2,5.3,7.4,48.3,0.0003498411700427
lemmejustchill,Zeri,223,10.8,3.5,6.2,80.0,Kassadin,17054,7.6,4.1,5.3,68.8,Kai'Sa,7,5.4,5.8,3.3,30.0,0.0003494307310196
lemmejustchill,Zeri,221,10.8,3.5,6.2,80.0,Kassadin,17264,7.6,4.1,5.3,68.8,Kai'Sa,7,5.4,5.8,3.3,30.0,0.0003494307310196
lemmejustchill,Zeri,223,10.8,3.5,6.2,80.0,Kassadin,17054,7.6,4.1,5.3,68.8,Kai'Sa,7,5.4,5.8,3.3,30.0,0.0003453154402139
lemmejustchill,Zeri,221,10.8,3.5,6.2,80.0,Kassadin,17264,7.6,4.1,5.3,68.8,Kai'Sa,7,5.4,5.8,3.3,30.0,0.0003453154402139
jg start top ty,Twitch,235,8.9,4.8,6.4,61.5,Sivir,18153,6.8,4.6,8.8,75.6,Caitlyn,31,5.4,3.2,4.3,73.3,0.0003310411123892
jg start top ty,Twitch,233,8.9,4.8,6.4,61.5,Sivir,17991,6.8,4.6,8.8,75.6,Caitlyn,33,5.4,3.2,4.3,73.3,0.0003310411123892
Uzi1,Zeri,68,12.0,4.3,7.6,66.7,Jinx,18411,7.2,4.2,5.9,66.7,Caitlyn,224,9.5,4.3,6.5,66.7,0.0003295070875876
jg start top ty,Twitch,233,8.9,4.8,6.4,61.5,Sivir,17991,6.8,4.6,8.8,75.6,Caitlyn,33,5.4,3.2,4.3,73.3,0.0003281800439538
jg start top ty,Twitch,235,8.9,4.8,6.4,61.5,Sivir,18153,6.8,4.6,8.8,75.6,Caitlyn,31,5.4,3.2,4.3,73.3,0.0003281800439538
re ran pa cu,Varus,121,5.5,4.1,7.2,63.8,Caitlyn,18487,6.6,4.3,6.4,54.2,Samira,35,7.0,4.9,5.3,54.5,0.0003277445745808
MY TIGEERRR,Varus,421,7.9,6.1,8.2,44.8,Zeri,19891,7.7,4.6,5.4,53.6,Xayah,1810,8.0,4.4,6.8,59.3,0.0003034939285683
FA Arad,Varus,485,6.8,5.5,7.2,52.7,Draven,20349,5.8,4.3,5.7,50.0,Lucian,143,7.8,6.1,5.8,50.0,0.0002940606794302
FA Arad,Varus,487,6.8,5.5,7.2,52.7,Draven,20373,5.8,4.3,5.7,50.0,Lucian,143,7.8,6.1,5.8,50.0,0.0002940606794302
FA Arad,Varus,487,6.8,5.5,7.2,52.7,Draven,20373,5.8,4.3,5.7,50.0,Lucian,143,7.8,6.1,5.8,50.0,0.0002937215446438
FA Arad,Varus,485,6.8,5.5,7.2,52.7,Draven,20349,5.8,4.3,5.7,50.0,Lucian,143,7.8,6.1,5.8,50.0,0.0002937215446438
vincent nasty,Jhin,483,5.0,5.9,9.7,54.2,Veigar,20662,7.3,6.0,6.3,53.8,Miss Fortune,90,6.4,6.8,7.8,61.9,0.0002909060215098
Nugi Nugens,Kai'Sa,216,8.1,4.8,5.8,52.1,Xayah,26054,6.2,5.6,5.8,53.8,Lulu,68,1.3,4.3,13.9,58.3,0.0002318909994449
abcdex,Kai'Sa,186,7.2,4.6,6.2,58.9,Zeri,28178,8.3,5.8,6.9,60.0,Lucian,131,7.7,6.6,7.5,58.3,0.0002145358498651
aqszedcxw,Xayah,856,8.9,4.8,5.9,60.8,Ezreal,28197,7.7,3.9,6.5,60.0,Ashe,107,9.1,3.3,5.9,85.7,0.0002111743726903
young,Zeri,604,8.0,6.2,8.3,73.1,Jhin,33128,6.3,6.0,9.2,47.8,Varus,163,6.3,5.7,6.6,57.9,0.0001814658066699
NPC reon,Ezreal,173,6.4,5.2,7.1,53.4,Xayah,41485,8.2,5.3,6.6,62.3,Jhin,165,6.8,4.5,9.6,65.7,0.0001457033646837
Plander,Jhin,537,5.3,2.8,8.0,61.3,Varus,41633,5.9,3.4,6.3,56.5,Caitlyn,13,7.3,4.2,6.3,56.3,0.0001448650623923
사랑하지 않아,Varus,314,7.4,5.0,6.8,67.7,Draven,42825,8.3,4.4,5.5,57.9,Zeri,460,9.9,3.5,6.3,70.6,0.0001406912294982
뀨두한,Varus,524,6.1,3.6,6.5,56.8,Caitlyn,42752,5.8,4.2,7.1,46.4,Xayah,49,5.9,3.6,7.7,58.0,0.0001406080693272
뀨두한,Varus,529,6.1,3.6,6.5,56.8,Caitlyn,42807,5.8,4.2,7.1,46.4,Xayah,50,5.9,3.6,7.7,58.0,0.0001406080693272
뀨두한,Varus,524,6.1,3.6,6.5,56.8,Caitlyn,42752,5.8,4.2,7.1,46.4,Xayah,49,5.9,3.6,7.7,58.0,0.0001404279582903
뀨두한,Varus,529,6.1,3.6,6.5,56.8,Caitlyn,42807,5.8,4.2,7.1,46.4,Xayah,50,5.9,3.6,7.7,58.0,0.0001404279582903
MONSTER CHAD GOD,Miss Fortune,344,8.3,4.5,7.5,68.6,Varus,44493,6.8,4.5,8.4,64.3,Senna,35,5.8,5.0,9.2,57.1,0.0001355542099248
Mïyawaki Sakura,Lucian,32,6.5,3.3,5.6,67.9,Kai'Sa,44803,9.3,4.4,7.6,72.7,Zeri,1175,9.0,4.6,6.7,50.0,0.0001347827921471
Ssalphin,Zeri,51,10.6,4.0,7.0,75.0,Xayah,46120,11.0,5.0,8.0,89.3,Jinx,4,7.2,4.1,6.6,83.3,0.0001308782688765
ure wonderful,Varus,311,6.7,4.0,6.8,63.0,Ezreal,52153,6.5,3.3,7.3,57.8,Jhin,63,5.7,3.4,8.7,63.3,0.0001156177604026
CySa Zuricatin,Jhin,174,7.2,4.0,8.4,59.0,Xayah,58666,7.6,4.8,6.1,53.4,Caitlyn,24,6.3,4.7,6.1,60.0,0.0001026672534303
TTV olasa1199,Seraphine,58,4.1,4.8,12.6,62.6,Sivir,62746,6.3,6.2,8.3,53.4,Kai'Sa,3,8.4,5.0,5.6,55.7,9.609656577280148e-05
LazyFeel,Zeri,1,8.5,4.5,6.2,65.5,Ashe,63297,2.5,5.3,11.7,48.6,Caitlyn,17,5.7,6.7,7.9,50.0,9.526341789499863e-05
vig1lante,Ezreal,117,9.1,6.5,8.3,53.8,Varus,64069,8.1,4.7,5.9,61.9,Kai'Sa,205,12.0,4.6,6.6,66.7,9.405915309690726e-05
TTV Reforge99,Draven,653,7.6,4.7,6.1,64.5,Kai'Sa,64311,7.2,4.8,6.4,52.9,Karthus,15,7.9,5.4,10.1,63.6,9.365249777580747e-05
shakeILY,Caitlyn,173,6.5,5.5,7.1,62.5,Aphelios,71744,7.7,8.2,7.4,47.8,Jinx,13,5.8,5.5,7.5,68.4,8.390001672199631e-05
outer heav3n,Draven,87,12.8,4.1,6.3,90.6,Zeri,75830,10.0,4.9,6.7,68.8,Twitch,5,12.5,2.8,5.2,84.6,7.944539844880521e-05
123456,Twitch,624,13.5,6.5,5.4,68.9,Ezreal,86170,8.8,6.7,6.5,56.7,Irelia,23,8.0,8.3,4.5,57.7,7.220065027864168e-05
123456,Twitch,620,13.5,6.5,5.4,68.9,Ezreal,83310,8.8,6.7,6.5,56.7,Irelia,23,8.0,8.3,4.5,57.7,7.220065027864168e-05
ToongE,Varus,281,5.7,5.4,6.7,47.7,Kai'Sa,84716,8.7,4.1,6.0,68.6,Caitlyn,283,5.1,4.6,5.8,41.5,7.100708942347551e-05
123456,Twitch,620,13.5,6.5,5.4,68.9,Ezreal,83310,8.8,6.7,6.5,56.7,Irelia,23,8.0,8.3,4.5,57.7,6.980163849454922e-05
123456,Twitch,624,13.5,6.5,5.4,68.9,Ezreal,86170,8.8,6.7,6.5,56.7,Irelia,23,8.0,8.3,4.5,57.7,6.980163849454922e-05
GUISAO DO GAS,Zeri,584,11.5,5.6,8.0,72.9,Twitch,88745,9.1,5.5,6.1,71.4,Ezreal,11,8.8,5.9,6.9,35.7,6.779699139403783e-05
Senshuu,Zeri,678,7.6,5.2,6.7,55.6,Tristana,96014,9.1,4.7,5.2,67.6,Kai'Sa,106,9.2,4.6,5.8,59.4,6.264264730039216e-05
Senshuu,Zeri,747,7.6,5.3,6.8,55.7,Tristana,96755,9.1,4.7,5.2,67.6,Kai'Sa,102,9.2,4.6,5.8,59.4,6.264264730039216e-05
Senshuu,Zeri,678,7.6,5.2,6.7,55.6,Tristana,96014,9.1,4.7,5.2,67.6,Kai'Sa,106,9.2,4.6,5.8,59.4,6.216190632347293e-05
Senshuu,Zeri,747,7.6,5.3,6.8,55.7,Tristana,96755,9.1,4.7,5.2,67.6,Kai'Sa,102,9.2,4.6,5.8,59.4,6.216190632347293e-05
marecki77,Ezreal,29,8.1,5.2,6.8,63.2,Jhin,134612,8.2,4.3,10.0,70.2,Aphelios,6,6.5,7.4,6.9,43.6,4.467729324453416e-05
huba buba eater,Nilah,274,7.2,6.0,5.0,66.8,Twisted Fate,142993,6.0,8.0,14.8,64.7,Janna,5,1.3,5.2,14.5,50.0,4.204810800081742e-05
kanye ad,Caitlyn,83,8.4,5.2,8.6,59.1,Samira,146789,10.5,5.4,5.7,57.1,Zeri,1337,9.2,5.7,5.2,57.1,4.096209172348069e-05
paiN Dehya,Zeri,164,12.1,5.2,7.1,77.1,Kai'Sa,223878,9.9,6.8,8.7,63.6,Caitlyn,3,8.0,4.8,4.9,44.4,2.6838707238029963e-05
Look At Graph,Twitch,338,10.3,6.3,6.6,65.4,Samira,271296,11.4,8.6,7.2,68.4,Draven,23,11.8,7.4,6.9,73.7,2.2141569953974567e-05
