,nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,Hide on bush,pleroma chronou,Wesley Warren Jr,GOOD GAME GG EZ,Jænsen,dajor25,Percy Magic,M1dLaoBan,Disabled Chattt,boiat nastana
492,Quero KatKat,BR,GrandMaster,739,2987,53.0,4.6,4.4,9.5,0.0047702622330059,0.0004021331438298,0.0005356802071491,0.0003760727555685,0.00025366583961,0.001592342594629,0.0004540423581139,0.0003244151414417,0.0003617891849487,0.0001335882327718,0.0003365327749429
493,OneMoreBeer,LAN,Challenger,623,1907,53.3,4.9,4.5,7.8,0.004767254919154,0.0002963641002353,0.0003729881116622,0.0006207909365681,0.0003014629320775,0.0010992620439585,0.0004081991853914,0.0004780835874237,0.0005623305947563,0.0001164276737033,0.0005113457533772
494,Ejay,LAN,Challenger,711,1473,53.0,5.3,3.9,7.0,0.0047660122397893,0.0002884646496247,0.0003414101067058,0.0006574929280893,0.0004069757604654,0.0007338185138453,0.0004197509078546,0.0005423825094137,0.0006457057609858,0.0001106435113489,0.0006193675914554
495,告诉老默我要吃鱼,SG,Challenger,655,1711,60.0,6.8,5.8,8.5,0.0047632052857428,0.0002791432783418,0.00034598479075,0.0006788360811324,0.0003085714414585,0.0009695662206164,0.0003894364539546,0.0005120726842938,0.0006043802303634,0.0001133153957907,0.0005618987090406
496,GitoFoxc,LAS,Challenger,799,1115,55.0,7.0,5.1,6.9,0.0047555637216006,0.0002572576415837,0.0003261746452643,0.0006693293798356,0.0004028354367829,0.0005415616165816,0.0003610040483736,0.000565607929443,0.0008711114944932,0.0001063268396431,0.0006543546895992
497,단국 대표 미드,KR,Challenger,657,1698,54.4,4.9,4.1,6.3,0.0047528229159184,0.0002919302059198,0.0003659715791595,0.0006434199385102,0.0003474857038544,0.0007787671619417,0.0005070164637263,0.000557580630956,0.0005923023730513,0.0001134342523824,0.0005549146064163
498,小小西Z,TW,Challenger,541,2316,56.5,6.2,6.4,7.2,0.0047400235865841,0.0003246948328182,0.0004122616332778,0.0004966976903375,0.0002778714917809,0.0013941026364535,0.000422362925109,0.0004035913595906,0.0004628819728324,0.0001219112084896,0.000423647835894
499,Neó,TR,Challenger,501,2600,54.2,9.3,6.7,6.0,0.0047312909179841,0.0003515905160961,0.0004788235355302,0.0004296523713636,0.0002656912996093,0.0014890674859618,0.0004336833650939,0.0003601322293485,0.0004194338286604,0.000126284920561,0.0003769313657588
500,FRENCHFRENCHXXDD,LAN,Challenger,626,1883,56.3,8.0,4.7,5.6,0.0047308377370135,0.0002921077410914,0.0003692060207627,0.0006106586379882,0.0002998190924751,0.0010971315048488,0.0004081296513689,0.0004746015418948,0.0005516216477778,0.0001159819218927,0.0005115799769127
501,MIdk1ng,TH,Challenger,638,1813,62.3,5.8,4.6,8.6,0.0047246375531772,0.0002854365439132,0.0003585355170153,0.0006383099081604,0.0003024169056699,0.0010287784511732,0.0003936559582105,0.0004894174425207,0.0005842342962757,0.0001146226933653,0.0005292298368725
502,detrevni,BR,GrandMaster,661,3419,51.8,4.9,4.7,7.3,0.0047192951029298,0.0005953671643262,0.0011225915731654,0.0003054253932323,0.0002629852269395,0.0007412133425111,0.0006692227619257,0.0002825700652042,0.0003118697214666,0.0001414944094896,0.0002865554446688
503,真好運,TW,Challenger,587,2113,54.4,5.6,3.6,6.6,0.0047187834350715,0.0003101786329858,0.0003889307403458,0.0005565537293488,0.0002908483587013,0.0012180773412586,0.0004155306566409,0.0004410055078426,0.0005126358795281,0.0001188890943178,0.0004661334941014
504,TTV Megaman7n7,LAN,Challenger,635,1820,52.1,4.8,4.0,7.3,0.0047166205334691,0.0002873095771812,0.0003592654856006,0.0006631693187688,0.0003015047439564,0.0009721971575068,0.0003956513926582,0.0004988635288007,0.0005900242524052,0.0001151309125942,0.0005335041639967
505,Julianinha,BR,GrandMaster,789,2839,52.5,6.6,4.8,6.5,0.0047093486765754,0.0003747213342497,0.0005036946720507,0.0004003864015678,0.0002566632266433,0.0015152042594048,0.0004460650248615,0.0003426702409277,0.0003848280689572,0.0001306849121497,0.0003544305357626
506,gg good gameXD,BR,GrandMaster,806,2796,52.6,5.4,4.9,7.1,0.004706367087625,0.000384690084609,0.0005000506717776,0.0004051012436801,0.0002646265845143,0.0014705402393531,0.0004585277297028,0.0003468242403463,0.0003864593647705,0.0001305131169506,0.0003590338119202
507,물망망초,KR,Challenger,654,1715,52.6,6.8,4.4,5.4,0.0047057341398145,0.000318310711199,0.0003826888831039,0.0005723217710136,0.0004202267971059,0.0007529598012303,0.0005296299029939,0.0005078080468016,0.0005705683373561,0.0001139039793807,0.0005373159096291
508,Kągurazaka Reina,VN,Challenger,514,2495,64.5,5.9,3.9,7.0,0.004699392189375,0.000349474271244,0.0004493980057816,0.0004435595778994,0.0002827582353391,0.0013347541454064,0.0005166446953022,0.0003845119116513,0.0004207415038957,0.0001241503243636,0.0003933995184911
509,WORLDS2023,EUW,GrandMaster,766,2894,53.0,5.3,4.5,5.7,0.0046890775155546,0.0004019653431834,0.0005345616691499,0.0003892246001825,0.0002663977959825,0.0013586325767618,0.0005408057856715,0.0003437007110475,0.0003735737550433,0.0001315783827854,0.0003486368957464
510,토트 무지카,KR,Challenger,771,1211,52.9,5.1,5.6,6.5,0.0046756279440903,0.0002764317632264,0.0003209646282732,0.0006274064202587,0.0005088539657333,0.0005481757123719,0.0004167712153277,0.00056811463306,0.0006630253546683,0.0001073306055975,0.0006385536455729
511,Maςaquiñø,EUW,GrandMaster,722,3065,54.4,7.0,4.4,6.5,0.0046684603992837,0.0004727133555247,0.0006435409220257,0.0003574018612283,0.0002732632794261,0.0011524127045447,0.0006341628042228,0.0003222879606428,0.0003499899311369,0.0001351718559266,0.0003275157246048
512,LilaS 86,BR,GrandMaster,815,2769,51.3,5.8,4.0,7.1,0.0046682379900732,0.0004295211313271,0.0005123278673456,0.0003927484589557,0.0002971675053933,0.0012963262260685,0.000518872768112,0.0003457945335648,0.0003845179777331,0.0001291732968546,0.0003617882247179
513,TTV iljimaeEUW,EUW,Challenger,1068,296,53.1,6.0,3.5,5.5,0.0046637223527575,0.0002195973017358,0.0002478864353822,0.000626028449324,0.000652391638082,0.0003590140295105,0.0003287974317702,0.0007113201523407,0.0006701478748656,9.74577838868454e-05,0.0007510812558593
514,未 来,JP,Challenger,585,2127,50.5,6.5,4.4,6.2,0.0046618906779976,0.0003080894613391,0.0003852797976446,0.000554416357597,0.0002869554808769,0.0011916862802376,0.0004096997987384,0.0004377350199396,0.0005074785748301,0.0001189022682528,0.000461647638541
515,RRRRRRRRRRRR,SG,Challenger,632,1838,51.6,5.6,4.8,6.6,0.0046507306391047,0.0002863144900069,0.000354583869187,0.000654408418359,0.0002993650142953,0.0009403294756395,0.000391456229003,0.0004965702318581,0.0005849845350448,0.0001150082604334,0.0005277101152771
516,RRRRRRRRRRRR,SG,Challenger,632,1838,51.6,5.6,4.8,6.6,0.0046507306391047,0.000286230962982,0.0003543094345053,0.0006543350228603,0.0002993701414923,0.0009400506037207,0.0003912967844533,0.0004966194737766,0.0005849630026683,0.0001149868851571,0.0005277618587354
517,RRRRRRRRRRRR,SG,Challenger,632,1838,51.6,5.6,4.8,6.6,0.0046499241703518,0.0002863144900069,0.000354583869187,0.000654408418359,0.0002993650142953,0.0009403294756395,0.000391456229003,0.0004965702318581,0.0005849845350448,0.0001150082604334,0.0005277101152771
518,RRRRRRRRRRRR,SG,Challenger,632,1838,51.6,5.6,4.8,6.6,0.0046499241703518,0.000286230962982,0.0003543094345053,0.0006543350228603,0.0002993701414923,0.0009400506037207,0.0003912967844533,0.0004966194737766,0.0005849630026683,0.0001149868851571,0.0005277618587354
519,lflphl,EUW,GrandMaster,734,3011,52.3,5.1,4.8,8.5,0.004645674709427,0.0004099549052129,0.0005790262878503,0.0003712109738003,0.0002534464557632,0.0014193590287973,0.0004616801729921,0.0003216320121508,0.0003622427129637,0.000134315585615,0.0003328065742811
520,stfu and play,TR,Challenger,610,1966,58.6,10.3,6.8,6.5,0.0046453805997187,0.000296442027559,0.000386100470155,0.0005920274513145,0.0002937333509674,0.0010380370143577,0.0004006158029965,0.0004621798962986,0.000569051894172,0.0001168387233528,0.0004903539685448
521,Bichito Power,EUW,GrandMaster,723,3060,58.0,5.8,4.4,8.9,0.004632187178155,0.0005279898897271,0.0009218766421257,0.0003235614605885,0.0002963968193769,0.0007099264111268,0.0007699746168837,0.0003028109762849,0.0003370738366193,0.0001343800739159,0.0003081964515057
522,Sudion VV,BR,GrandMaster,709,3126,58.8,5.2,4.3,6.5,0.0046318322677275,0.0005174259108412,0.0006722894733088,0.0003403942764155,0.0002775351390437,0.0011714500812605,0.0005537199493031,0.000305083710463,0.0003396714443563,0.00013592040375,0.0003183418789849
523,Naive Smol Kid,EUW,GrandMaster,703,3170,54.6,6.3,3.5,8.6,0.0046190606499979,0.0005271235427686,0.0006799591722711,0.0003371724676419,0.000276666607542,0.0010202203677776,0.0006867992093142,0.0003078167589686,0.0003319009254105,0.0001370048191079,0.0003143967791951
524,hate this game,TH,Challenger,605,2000,57.1,8.6,4.3,7.1,0.0046186303364603,0.0002980529847516,0.0003951700330683,0.0005636138669026,0.0002914189805477,0.0010792981082492,0.0004004962848396,0.0004453574713456,0.0005520156294804,0.0001171879295211,0.0004760190477536
525,indoor fish,EUW,GrandMaster,689,3265,51.9,5.5,4.9,5.9,0.0046103319339004,0.0005828230782072,0.0006672506427968,0.0003131575008856,0.0002860271512307,0.0006925867603896,0.0010281714696748,0.0002958405968865,0.0003104632464432,0.0001374349587461,0.0002965765286397
526,SCP 343,TR,Challenger,685,1572,54.7,8.3,7.3,8.3,0.0046060662547642,0.0002676054175215,0.000359282104669,0.00067222246519,0.0003067259273177,0.0007082338892695,0.0003666915599752,0.0005167664446726,0.0007403442303591,0.0001116902878595,0.0005565039279297
527,Le ignuj,EUW,GrandMaster,700,3184,52.5,5.8,5.6,6.3,0.0045931491085174,0.0004717901806481,0.0005824034041067,0.0003479206536609,0.0002587959028005,0.0013434519594493,0.00048827392581,0.0003066134078779,0.0003387322646329,0.0001368774506447,0.000318289958886
528,Diệu Linh Yasuo,VN,Challenger,546,2291,58.8,7.4,6.6,6.5,0.0045878207062806,0.0003830714615715,0.0004507687407995,0.0004209286217546,0.0003757748009644,0.0007826087637266,0.0008375981542756,0.0003966747068256,0.0004180291650373,0.0001205739514883,0.0004017923398367
529,Yellow puppy,EUW,GrandMaster,740,2979,52.8,6.4,5.4,6.0,0.0045830928421508,0.0003907347070413,0.0005071643300318,0.0003811428621953,0.0002512952342274,0.0014405860771041,0.0004476838847204,0.0003288039223992,0.0003644162841067,0.0001329154987418,0.0003383500415822
530,5ilk,EUW,GrandMaster,614,3794,54.2,6.3,5.1,6.1,0.0045826380657676,0.0006341838833694,0.0013520758331987,0.0002711535292682,0.0002363068826464,0.0005549362131481,0.0006008434888876,0.0002535315044848,0.000274910972856,0.0001500969291825,0.0002545988287254
531,INDD,EUW,GrandMaster,584,4117,52.4,4.9,4.8,7.0,0.0045809013622177,0.0006945072849513,0.0016914646649702,0.0002402617271964,0.0002218746794545,0.0004462620048015,0.0004269952684187,0.0002244095824523,0.0002499972887285,0.0001559484501153,0.0002291804111284
532,GraftonFarmhouse,BR,GrandMaster,704,3161,53.3,6.6,5.4,6.0,0.0045802495371584,0.0004957256437338,0.0006191301371452,0.0003459750934877,0.0002666791352119,0.0012370309774544,0.00051437361354,0.0003065374429493,0.0003394930932444,0.0001368103509892,0.0003184940494021
533,Pandab3ar,BR,GrandMaster,736,2998,52.0,3.9,4.6,9.1,0.0045775543966102,0.000391600003813,0.0005046808249777,0.0003775669754677,0.0002496111443434,0.00145816793959,0.000441282289598,0.0003251371488417,0.0003601501989722,0.0001332793093262,0.0003360785616799
534,Moussse,TW,Challenger,534,2357,54.3,6.4,5.8,5.1,0.0045761409873741,0.0003715601538904,0.000446216122725,0.0004517637224051,0.0003201432975505,0.0011456194460887,0.0004796730915134,0.0003852457502996,0.0004429237107077,0.0001225960049934,0.0004103996871999
535,lvoryy,KR,Challenger,729,1394,52.9,5.3,5.2,6.1,0.0045696037031575,0.0002847278399861,0.0003420919902594,0.0005589464711077,0.0004815553433839,0.0005138788437834,0.000585294549829,0.0005777060378239,0.0005720620389159,0.0001091203150208,0.000544220273047
536,Nitz,BR,GrandMaster,824,2739,51.7,6.1,5.2,5.7,0.004567884980964,0.0003747612886783,0.0004898833029245,0.0004176574965083,0.0002690878456172,0.0012744120052975,0.0004872302929249,0.0003608462915457,0.000397542198599,0.0001289499515848,0.0003675143072832
537,MIDIKING,KR,Challenger,677,1602,52.0,5.9,4.1,5.2,0.0045488716595333,0.0002708486371223,0.0003320819797045,0.0007265240234825,0.0003104287819424,0.0006752444324871,0.0003786654129189,0.0005459595186541,0.0006359152319413,0.0001121596443014,0.0005610439969781
538,ECO FisheR,EUW,GrandMaster,735,3001,53.6,5.5,4.4,6.6,0.0045480700700416,0.0003972070253743,0.000525244720359,0.0003762295646678,0.0002507119151032,0.0013946772786002,0.0004501273437151,0.0003246935471803,0.0003605304493031,0.0001337920957958,0.0003348561299424
539,Iccccy,TW,Challenger,605,2001,58.9,8.1,5.4,5.0,0.0045475431679892,0.0003094237663258,0.000427294523492,0.0005296474096629,0.0003068882501122,0.0009800568772938,0.000415607281896,0.0004332708029945,0.0005621887874358,0.0001174748885689,0.0004656905802069
540,SELAM KIZLAR,EUW,Challenger,1101,257,57.2,5.6,5.4,6.7,0.0045428164532948,0.0002191482826283,0.0002432932264654,0.0005659740075129,0.0008012849964007,0.0003555831420006,0.0003225512756156,0.0006291232898066,0.0006041504820681,9.673212506441407e-05,0.0007049756257319
541,Acyntosimaja,TR,Challenger,625,1887,64.3,9.0,6.9,5.3,0.0045376730338395,0.0002948426863244,0.0004007230840318,0.0005661469138731,0.0003039315212442,0.000924655390517,0.0003989894646503,0.0004526482664269,0.0005911183325301,0.0001158154169988,0.0004888019572425
542,Mg m1d,KR,Challenger,736,1372,55.4,6.3,4.7,8.0,0.0045359571542516,0.0002924352685914,0.0003343203100599,0.0005277164098984,0.0005835367111698,0.0005220527844135,0.0005462456217213,0.000533644440615,0.0005437285895997,0.0001086990827495,0.0005435779354326
543,paiN dyNKas,BR,GrandMaster,812,2788,56.6,6.3,4.1,6.3,0.0045336414170147,0.0004455551758428,0.0007385234384313,0.0003551762183377,0.0003108462534972,0.0007735154559228,0.0007336497551725,0.0003327076091775,0.0003766447655717,0.0001290089861466,0.000338013758914
544,vx Kaisen0128,EUW,GrandMaster,691,3243,62.5,7.1,5.2,6.5,0.0045334419792043,0.0004904666433922,0.0005938350334196,0.0003364587635779,0.0002579096963473,0.0012903212039064,0.0004899152870572,0.0002979807359194,0.0003279463604422,0.0001380303641263,0.0003105778910154
545,TJacK4L,LAS,Challenger,653,1726,50.5,5.8,5.4,5.3,0.0045327892510183,0.0002763428299839,0.0003386780618377,0.0006836665592451,0.000301341476694,0.0007760528674459,0.0003775825155953,0.0005163326780433,0.0006065912592453,0.000113396006087,0.0005428049968403
546,FNC Nafkelah,EUW,Challenger,969,525,53.8,5.8,5.4,6.2,0.0045323590967286,0.0002332388229233,0.0002654552830887,0.0004521023781551,0.0012043968312864,0.0003425857456457,0.0003809328154947,0.0005177644475265,0.0005183793082995,9.883493045738374e-05,0.0005186685338509
547,IntensitiveZ,LAN,Challenger,764,1243,51.8,8.8,6.5,5.5,0.00452936523064,0.0002459377301489,0.0003309402428922,0.0006731984119078,0.000312849967342,0.0005480451635139,0.0003356209493192,0.0005350370318358,0.0008588914227891,0.0001076332764733,0.0005812110344173
548,Sirschmoopie,EUW,GrandMaster,683,3300,61.7,5.6,4.3,8.0,0.0045243723528485,0.0006152671872463,0.0006837867424108,0.0003119263420651,0.0002844458794369,0.0007795742691854,0.0008138298071442,0.0002911294645133,0.0003096768192216,0.0001383166302732,0.0002964192113513
549,TempestLoveYuely,EUW,GrandMaster,686,3264,51.4,4.5,3.9,6.9,0.0045203173749337,0.0004738165722319,0.0006030584013116,0.0003374815002348,0.0002517987674647,0.0012959723752622,0.00048217031919,0.0002984710166166,0.0003293294935118,0.0001385239300551,0.0003096949990547
550,Sai1,TW,Challenger,532,2374,55.9,7.0,4.3,6.8,0.0045184203010359,0.0003311862803825,0.0004710136520596,0.0004610439392225,0.0002750579922426,0.0011857375633503,0.0004227347258484,0.0003821598375749,0.0004647988272005,0.0001229779410427,0.0004017095421114
551,Shiba lnu,EUW,GrandMaster,732,3018,54.9,7.2,4.8,7.3,0.004513600635922,0.0004260158583111,0.0005621087523253,0.0003653162574995,0.0002663464880225,0.0011368780905639,0.0006104284501025,0.0003291702383231,0.0003520926973815,0.0001332451234476,0.0003319986799445
552,bbchungus,EUW,GrandMaster,700,3185,53.2,5.0,4.7,6.8,0.0045097824898301,0.0004635033790877,0.0006109273985588,0.0003477840449762,0.0002554670748726,0.0012158823744818,0.0005175579520147,0.0003079524536427,0.0003367673542109,0.0001376569031809,0.0003162835548035
553,DzuUwU,EUW,Challenger,1503,20,60.4,5.5,3.8,6.0,0.0045072061587971,0.0001993849244995,0.000238949945445,0.000619573486477,0.0004364940977571,0.000337271292962,0.0002722759006396,0.0006538136373279,0.0008944556004456,9.4770075378617e-05,0.0007602171978645
554,mid flare,BR,GrandMaster,589,4060,55.6,5.9,3.9,7.3,0.0044921431606374,0.000706040626703,0.0013329270868723,0.0002586606325995,0.0002231603282194,0.0005691732353612,0.0005013352013707,0.0002396877000911,0.0002614733261919,0.0001561812671762,0.0002435037560516
555,PÎGNER,EUW,GrandMaster,638,3581,51.5,6.5,5.2,6.0,0.0044921360793273,0.0006022215406721,0.0011208026981796,0.0002955042935563,0.000245588530366,0.0007111449686322,0.000526122663214,0.0002694520380835,0.0003003077908907,0.0001457350946841,0.0002752564610484
556,TheRoyalKanin,EUW,GrandMaster,696,3204,51.0,6.2,5.8,6.5,0.0044908275119536,0.0005654272167767,0.0006685690372822,0.0003313001487493,0.0002831419261362,0.0008705412409284,0.0006919876733271,0.0003044028547125,0.0003285769032971,0.0001370689831642,0.0003098115275794
557,C9 Veigar V2,EUW,GrandMaster,713,3107,56.7,5.8,5.1,8.3,0.0044898156739304,0.0005265669921328,0.0006200005424499,0.0003386732137007,0.0002829426864282,0.0010558229182534,0.0005731018054255,0.0003050042824451,0.0003338833634726,0.0001357125830912,0.0003181072865306
558,o 7 u 7 o,PH,Challenger,513,2499,54.5,6.9,5.8,6.7,0.004488192808776,0.0003403382010297,0.0004839725632706,0.0004408295069155,0.0002689934726135,0.0012070030330579,0.0004246153403715,0.0003688334444396,0.0004436274453401,0.0001246398209029,0.0003853399808341
559,Tadeusz98,EUNE,Challenger,598,2061,60.4,6.0,4.1,6.9,0.0044864631398571,0.0003063927506389,0.0004346617164319,0.0005187269829577,0.0002928993146873,0.0009711437158966,0.0004280454628358,0.0004292786085401,0.0005364407335318,0.0001184274116726,0.000450446442664
560,WΆO RANK 1,EUW,Challenger,952,565,54.4,6.2,4.4,6.3,0.004479914263064,0.0002345078997787,0.0002625905103244,0.0005920563187257,0.0006431050032477,0.0004009617778189,0.0003377333016108,0.0005907254313713,0.0006272869353578,0.0001000168310617,0.0006909302537665
561,騰訊z沒錢玩你麻b,TW,Challenger,599,2054,57.8,7.9,4.7,6.6,0.0044790293844528,0.0003018284786854,0.0004167159635169,0.0005281587913015,0.0002878633653798,0.001002542797284,0.0004009641777967,0.000426964225216,0.0005418372895619,0.0001180355182118,0.0004541187774985
